1669836641,0,6.62,8.56,4.36,-74
1669837095,0,6.94,8.56,4.35,-74
1669837549,0,7.19,8.56,4.35,-75
1669838003,0,7.31,8.63,4.35,-75
1669838457,0,7.44,8.63,4.36,-74
1669838911,0,7.69,8.63,4.35,-74
1669839365,0,8.00,8.63,4.34,-75
1669885781,0,4.50,5.69,4.34,-74
1669886235,0,4.44,5.62,4.34,-73
1669886689,0,4.37,5.56,4.34,-75
1669895970,0,3.44,4.62,4.34,-72
1669896424,0,3.44,4.56,4.34,-73
1669896878,0,3.37,4.56,4.34,-69
1669897332,0,3.37,4.50,4.34,-68
1669897786,0,3.31,4.50,4.34,-68
1669898240,0,3.31,4.50,4.35,-69
1669898694,0,3.31,4.44,4.35,-68
1669899148,0,3.25,4.44,4.35,-68
1669899602,0,3.25,4.44,4.35,-67
1669900056,0,3.25,4.44,4.35,-68
1669900510,0,3.19,4.44,4.35,-67
1669900964,0,3.19,4.44,4.35,-68
1669901418,0,3.19,4.44,4.35,-68
1669901872,0,3.19,4.44,4.35,-68
1669902326,0,3.12,4.44,4.35,-68
1669902780,0,3.12,4.50,4.34,-68
1669903234,0,3.12,4.50,4.34,-70
1669903687,0,3.12,4.50,4.35,-68
1669904141,0,3.19,4.56,4.35,-69
1669904595,0,3.19,4.62,4.35,-70
1669905049,0,3.19,4.75,4.35,-70
1669905503,0,3.19,4.81,4.35,-71
1669905957,0,3.19,4.87,4.35,-71
1669906411,0,3.19,5.00,4.35,-71
1669906865,0,3.19,5.12,4.35,-71
1669907319,0,3.19,5.19,4.35,-70
1669907773,0,3.19,5.25,4.35,-71
1669908227,0,3.19,5.31,4.34,-71
1669908681,0,3.19,5.37,4.35,-70
1669909135,0,3.19,5.44,4.35,-70
1669909589,0,3.19,5.50,4.35,-72
1669910043,0,3.19,5.56,4.35,-72
1669910497,0,3.19,5.62,4.35,-72
1669910951,0,3.25,5.69,4.35,-73
1669911405,0,3.25,5.81,4.34,-71
1669911859,0,3.25,5.87,4.34,-71
1669912313,0,3.31,5.94,4.35,-73
1669912767,0,3.25,6.00,4.35,-73
1669913221,0,3.31,6.06,4.34,-71
1669913675,0,3.25,6.06,4.35,-72
1669914129,0,3.25,6.12,4.34,-72
1669914583,0,3.31,6.19,4.35,-73
1669915037,0,3.31,6.25,4.35,-73
1669915491,0,3.37,6.37,4.34,-75
1669915945,0,3.37,6.44,4.35,-73
1669916399,0,3.50,6.56,4.34,-71
1669916853,0,3.56,6.62,4.35,-72
1669917307,0,3.56,6.75,4.35,-74
1669917761,0,3.62,6.87,4.34,-73
1669918215,0,3.69,7.00,4.34,-74
1669918669,0,3.75,7.06,4.34,-73
1669919123,0,3.81,7.25,4.34,-75
1669919577,0,3.81,7.37,4.35,-73
1669920031,0,3.87,7.50,4.34,-76
1669920485,0,3.87,7.69,4.34,-75
1669920939,0,3.94,7.94,4.34,-76
1669921393,0,3.94,8.19,4.34,-74
1669921847,0,3.94,8.38,4.34,-74
1669922301,0,4.00,8.50,4.34,-75
1669922755,0,4.00,8.69,4.34,-73
1669923209,0,4.00,8.75,4.34,-75
1669923663,0,4.00,8.81,4.34,-75
1669924117,0,4.00,8.88,4.34,-77
1669924571,0,4.00,8.88,4.34,-76
1669925025,0,4.00,8.88,4.34,-75
1669925479,0,4.00,8.88,4.34,-79
1669925933,0,4.00,8.88,4.34,-81
1669926387,0,3.94,8.81,4.34,-84
1669926841,0,3.94,8.75,4.34,-80
1669927295,0,3.94,8.75,4.34,-77
1669927749,0,3.87,8.63,4.34,-79
1669928203,0,3.87,8.56,4.34,-78
1669928657,0,3.87,8.50,4.34,-79
1669929111,0,3.81,8.44,4.34,-82
1669929565,0,3.81,8.38,4.34,-81
1669930019,0,3.75,8.25,4.34,-80
1669930473,0,3.75,8.19,4.34,-78
1669930927,0,3.69,8.06,4.34,-77
1669931381,0,3.69,8.00,4.34,-76
1669931835,0,3.62,7.87,4.34,-79
1669932289,0,3.56,7.81,4.34,-76
1669932743,0,3.56,7.69,4.34,-78
1669933197,0,3.50,7.62,4.34,-75
1669933651,0,3.44,7.50,4.34,-75
1669934105,0,3.44,7.37,4.34,-78
1669934559,0,3.37,7.31,4.34,-76
1669935013,0,3.31,7.19,4.34,-77
1669935467,0,3.31,7.06,4.34,-76
1669935921,0,3.25,7.00,4.34,-75
1669936375,0,3.19,6.94,4.34,-75
1669936829,0,3.19,6.81,4.34,-75
1669937283,0,3.12,6.75,4.34,-78
1669937737,0,3.12,6.62,4.34,-74
1669938191,0,3.06,6.56,4.34,-72
1669938645,0,3.00,6.50,4.34,-75
1669939099,0,3.00,6.37,4.34,-76
1669939553,0,2.94,6.31,4.34,-75
1669940007,0,2.87,6.25,4.34,-75
1669940461,0,2.87,6.12,4.34,-76
1669940915,0,2.87,6.06,4.34,-74
1669941369,0,2.81,6.00,4.34,-74
1669941823,0,2.75,5.94,4.34,-75
1669942277,0,2.75,5.87,4.34,-75
1669942731,0,2.75,5.75,4.34,-75
1669943185,0,2.69,5.69,4.34,-74
1669944093,0,2.62,5.56,4.34,-74
1669944547,0,2.62,5.50,4.33,-74
1669945001,0,2.56,5.44,4.34,-74
1669945455,0,2.56,5.37,4.34,-74
1669945909,0,2.56,5.31,4.32,-76
1669946363,0,2.50,5.25,4.34,-74
1669946816,0,2.50,5.25,4.32,-74
1669971776,0,1.62,3.06,4.33,-76
1669972230,0,1.62,3.06,4.34,-76
1669972684,0,1.62,3.00,4.33,-76
1669973138,0,1.62,3.00,4.34,-75
1669973592,0,1.62,2.94,4.33,-76
1669974046,0,1.62,2.94,4.34,-76
1669974500,0,1.56,2.94,4.33,-76
1669974954,0,1.56,2.87,4.33,-76
1669975408,0,1.56,2.87,4.34,-76
1669975862,0,1.56,2.81,4.33,-76
1669976317,0,1.56,2.81,4.33,-76
1669976784,0,1.50,2.81,4.33,-75
1669977224,0,1.50,2.75,4.33,-75
1669977678,0,1.50,2.75,4.34,-75
1669978132,0,1.50,2.75,4.33,-75
1669978586,0,1.50,2.69,4.34,-75
1669979040,0,1.50,2.62,4.34,-75
1669979494,0,1.50,2.62,4.34,-75
1669979948,0,1.44,2.62,4.33,-75
1669980402,0,1.44,2.62,4.33,-75
1669980856,0,1.44,2.56,4.34,-75
1669981310,0,1.44,2.56,4.33,-75
1669981764,0,1.44,2.56,4.34,-75
1669982218,0,1.44,2.50,4.34,-75
1669982672,0,1.37,2.50,4.33,-75
1669983126,0,1.37,2.50,4.33,-75
1669983580,0,1.37,2.44,4.34,-75
1669984034,0,1.37,2.44,4.33,-75
1669984488,0,1.37,2.44,4.34,-75
1669984942,0,1.37,2.44,4.33,-74
1669985396,0,1.31,2.44,4.33,-76
1669985850,0,1.37,2.44,4.33,-75
1669986304,0,1.31,2.37,4.33,-75
1669986758,0,1.31,2.44,4.34,-75
1669987212,0,1.31,2.44,4.34,-76
1669987666,0,1.31,2.44,4.33,-75
1669988120,0,1.31,2.50,4.33,-75
1669988574,0,1.31,2.50,4.34,-75
1669989028,0,1.31,2.50,4.34,-75
1669989482,0,1.31,2.56,4.33,-75
1669989936,0,1.31,2.62,4.34,-76
1669990390,0,1.31,2.75,4.33,-76
1669990844,0,1.31,2.81,4.34,-76
1669991298,0,1.31,2.94,4.34,-76
1669991752,0,1.31,3.06,4.34,-75
1669992206,0,1.31,3.19,4.33,-76
1669992660,0,1.31,3.31,4.33,-75
1669993114,0,1.31,3.44,4.33,-76
1669993568,0,1.31,3.56,4.34,-75
1669994022,0,1.31,3.69,4.33,-76
1669994476,0,1.31,3.81,4.33,-75
1669994930,0,1.31,3.87,4.34,-76
1669995384,0,1.31,3.94,4.33,-76
1669995838,0,1.31,4.00,4.34,-75
1669996292,0,1.31,4.06,4.33,-76
1669996746,0,1.31,4.12,4.33,-75
1669997200,0,1.31,4.19,4.33,-75
1669997654,0,1.31,4.19,4.33,-76
1669998108,0,1.31,4.25,4.33,-75
1669998562,0,1.31,4.31,4.33,-75
1669999016,0,1.31,4.31,4.33,-76
1669999470,0,1.31,4.37,4.33,-75
1669999924,0,1.31,4.37,4.33,-76
1670000378,0,1.31,4.44,4.33,-75
1670000832,0,1.31,4.50,4.33,-76
1670001286,0,1.37,4.56,4.33,-76
1670001740,0,1.37,4.62,4.33,-75
1670002194,0,1.37,4.75,4.33,-77
1670002648,0,1.37,4.87,4.33,-76
1670003101,0,1.37,4.94,4.32,-76
1670003555,0,1.37,5.12,4.33,-75
1670004009,0,1.44,5.25,4.34,-76
1670004463,0,1.44,5.56,4.33,-75
1670004917,0,1.44,5.87,4.33,-75
1670005371,0,1.44,6.25,4.33,-76
1670005825,0,1.44,6.62,4.33,-76
1670006279,0,1.44,7.00,4.33,-76
1670006733,0,1.44,7.31,4.33,-76
1670007187,0,1.50,7.62,4.32,-75
1670007641,0,1.44,7.94,4.33,-76
1670008095,0,1.50,8.13,4.33,-75
1670008549,0,1.50,8.25,4.33,-76
1670009003,0,1.50,8.31,4.33,-75
1670009457,0,1.50,8.38,4.33,-75
1670009911,0,1.50,8.38,4.33,-77
1670010365,0,1.50,8.31,4.32,-76
1670010819,0,1.50,8.25,4.32,-76
1670011273,0,1.50,8.19,4.32,-77
1670011727,0,1.50,8.13,4.32,-76
1670012181,0,1.50,8.00,4.32,-76
1670012635,0,1.50,7.94,4.32,-76
1670013089,0,1.50,7.81,4.33,-76
1670013543,0,1.50,7.75,4.32,-76
1670013997,0,1.50,7.62,4.32,-76
1670014451,0,1.50,7.50,4.33,-76
1670014905,0,1.50,7.44,4.32,-76
1670015359,0,1.50,7.31,4.32,-77
1670015813,0,1.50,7.25,4.33,-76
1670016267,0,1.50,7.12,4.32,-76
1670016721,0,1.50,7.00,4.33,-76
1670017435,0,1.56,6.87,4.32,-76
1670017889,0,1.50,6.81,4.32,-76
1670150524,0,3.06,4.12,4.31,-76
1670150978,0,3.06,4.12,4.31,-75
1670151432,0,3.00,4.06,4.32,-76
1670151886,0,2.94,4.06,4.32,-76
1670152340,0,2.94,4.00,4.32,-76
1670152794,0,2.87,3.94,4.32,-75
1670153248,0,2.87,3.94,4.32,-77
1670153702,0,2.81,3.87,4.32,-77
1670154156,0,2.81,3.87,4.32,-76
1670154610,0,2.81,3.81,4.32,-76
1670155064,0,2.75,3.75,4.32,-77
1670155518,0,2.69,3.75,4.32,-79
1670155972,0,2.69,3.69,4.32,-80
1670156426,0,2.69,3.69,4.32,-80
1670156880,0,2.62,3.69,4.32,-79
1670157334,0,2.62,3.62,4.32,-79
1670157788,0,2.56,3.62,4.32,-79
1670158242,0,2.56,3.62,4.32,-79
1670158696,0,2.56,3.56,4.32,-78
1670159150,0,2.56,3.56,4.32,-78
1670159604,0,2.56,3.56,4.32,-79
1670160058,0,2.50,3.56,4.32,-78
1670160512,0,2.50,3.56,4.32,-78
1670160966,0,2.50,3.56,4.32,-79
1670161420,0,2.50,3.56,4.32,-79
1670161874,0,2.50,3.56,4.32,-79
1670162328,0,2.50,3.62,4.32,-79
1670162782,0,2.50,3.62,4.32,-78
1670163236,0,2.50,3.69,4.32,-78
1670163690,0,2.50,3.75,4.32,-78
1670164144,0,2.50,3.87,4.32,-78
1670164598,0,2.56,4.00,4.32,-79
1670165052,0,2.56,4.06,4.32,-80
1670165506,0,2.56,4.19,4.32,-78
1670165960,0,2.56,4.25,4.32,-80
1670166414,0,2.56,4.37,4.32,-80
1670166868,0,2.56,4.44,4.32,-79
1670167240,1886397051,0.00,ovf,0.00,-48
1670167251,1886397051,0.00,ovf,0.00,-48
1670167262,1886397051,0.00,ovf,0.00,-48
1670167273,1886397051,0.00,ovf,0.00,-41
1670167285,1886397051,0.00,ovf,0.00,-39
1670167296,1886397051,0.00,ovf,0.00,-50
1670167307,1886397051,0.00,ovf,0.00,-52
1670167318,1886397051,0.00,ovf,0.00,-51
1670167321,0,2.56,4.50,4.32,-81
1670167330,1886397051,0.00,ovf,0.00,-53
1670167775,0,2.56,4.56,4.32,-90
1670168229,0,2.56,4.62,4.32,-80
1670168683,0,2.56,4.69,4.32,-83
1670169137,0,2.56,4.75,4.32,-79
1670169591,0,2.56,4.81,4.32,-82
1670170045,0,2.56,4.87,4.32,-79
1670170499,0,2.56,4.87,4.32,-75
